,cid,brand,model,datamonth,price,biz30day,total_sold_price,sku,submarket,tag_score,target_score,rate_ring_biz30day,rate_ring_total_sold_price,season_biz30day_raise,season_total_sold_price_raise,rate_year_biz30day,rate_year_total_sold_price,biz30day_increment,total_sold_price_increment,model_ratings,model_tag_ratings,model_target_ratings,aver_model_ratings,aver_model_tag_ratings,aver_model_target_ratings,model_rank,model_tag_rank,model_target_rank,top_model,top_tag,top_target,imageurl,model_ratings_confidence,model_tag_ratings_confidence,id
39,2019070912,优洽,酵素果冻,201906,50.28,6879,345876.41,"{'产地': '中国大陆', '厂名': '厦门正果食品工业有限公司', '口味': '原味,蓝莓味,果味', '城市': '厦门市', '省份': '福建省', '保质期': '540天', '净含量': '225g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果味型'}",,"{'功能': 1357.17, '包装': 231.34, '口感': 220.66, '味道': 614.11, '质量': 137.44, '性价比': 179.92}","{'功能': {'功能': 1229.2, '清肠排便效果': 127.97}, '包装': {'包装': 231.34}, '口感': {'口感': 220.66}, '味道': {'味道': 614.11}, '质量': {'质量': 137.44}, '性价比': {'性价比': 179.92}}",-0.92,-1.03,6.62,17.27,-31.55,-32.78,-64.0,-3608.78,96.77,"{'功能': 94.5, '包装': 96.53, '口感': 97.08, '味道': 97.67, '质量': 93.33, '性价比': 94.04}","{'功能': {'功能': 94.5, '清肠排便效果': 88.43}, '包装': {'包装': 96.53}, '口感': {'口感': 97.08}, '味道': {'味道': 97.67}, '质量': {'质量': 93.33}, '性价比': {'性价比': 94.04}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",17.0,"{'功能': '43/76', '包装': '30/187', '口感': '13/98', '味道': '24/244', '质量': '72/138', '性价比': '28/111'}","{'功能': {'功能': '43/76', '清肠排便效果': '10/28'}, '包装': {'包装': '30/187'}, '口感': {'口感': '13/98'}, '味道': {'味道': '24/244'}, '质量': {'质量': '72/138'}, '性价比': {'性价比': '28/111'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i2/131124989/TB2ouEMgY_I8KJjy1XaXXbsxpXa_!!131124989.jpg,100.0,"{'功能': 100.0, '包装': 100.0, '口感': 100.0, '味道': 100.0, '质量': 100.0, '性价比': 100.0}",19182667
40,2019070912,佰思宜,圣诞节礼包,201906,69.9,167,11673.3,"{'产地': '中国大陆', '厂名': '汕头市澄海区金茂昌食品有限公司', '口味': '果味', '城市': '汕头市', '省份': '广东省', '保质期': '365天', '净含量': '2080g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '其他/OTHER'}",,"{'包装': 204.74, '口感': 54.58, '味道': 170.83, '质量': 52.79, '性价比': 27.81}","{'包装': {'包装': 204.74}, '口感': {'口感': 54.58}, '味道': {'味道': 170.83}, '质量': {'质量': 52.79}, '性价比': {'性价比': 27.81}}",12.84,12.84,-59.32,-54.96,-6.18,-0.64,19.0,1328.1,92.49,"{'包装': 96.1, '口感': 91.95, '味道': 92.29, '质量': 91.7, '性价比': 85.45}","{'包装': {'包装': 96.1}, '口感': {'口感': 91.95}, '味道': {'味道': 92.29}, '质量': {'质量': 91.7}, '性价比': {'性价比': 85.45}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",59.0,"{'包装': '34/187', '口感': '39/98', '味道': '70/244', '质量': '93/138', '性价比': '72/111'}","{'包装': {'包装': '34/187'}, '口感': {'口感': '39/98'}, '味道': {'味道': '70/244'}, '质量': {'质量': '93/138'}, '性价比': {'性价比': '72/111'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",//img.alicdn.com/imgextra/i4/3385263382/O1CN01swqmTn1ar00wyoWGD_!!3385263382.jpg,100.0,"{'包装': 100.0, '口感': 100.0, '味道': 100.0, '质量': 100.0, '性价比': 100.0}",77955660
41,2019070912,佳达,拖肥,201906,4.86,71599,347963.06,"{'产地': '中国大陆', '厂名': '广东佳达食品有限公司', '口味': '水蜜桃味,可乐味,西瓜味,荔枝味,草莓味,蓝莓味,椰子味', '城市': '汕头市', '省份': '广东省', '保质期': '300天', '净含量': '2100g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果味型'}",,"{'分量': -2.0, '功能': 68.09, '包装': 415.33, '口感': 57.79, '味道': 898.36, '果肉': 7.84, '质量': 496.0, '性价比': 275.27, '添加剂': -24.18}","{'分量': {'分量': -2.0}, '功能': {'零食': 68.09}, '包装': {'包装': 415.33}, '口感': {'口感': 57.79}, '味道': {'味道': 898.36}, '果肉': {'果肉': 7.84}, '质量': {'质量': 496.0}, '性价比': {'性价比': 275.27}, '添加剂': {'添加剂': -24.18}}",7.66,11.22,116.23,129.55,52.45,97.7,5095.0,35104.06,84.45,"{'分量': 39.32, '包装': 75.64, '口感': 82.64, '味道': 86.53, '果肉': 49.43, '质量': 97.19, '性价比': 95.99, '添加剂': 8.58}","{'分量': {'分量': 39.32}, '功能': {'零食': 84.7}, '包装': {'包装': 75.64}, '口感': {'口感': 82.64}, '味道': {'味道': 86.53}, '果肉': {'果肉': 49.43}, '质量': {'质量': 97.19}, '性价比': {'性价比': 95.99}, '添加剂': {'添加剂': 8.58}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",152.0,"{'分量': '23/25', '包装': '162/187', '口感': '77/98', '味道': '134/244', '果肉': '10/10', '质量': '28/138', '性价比': '14/111', '添加剂': '1/1'}","{'分量': {'分量': '23/25'}, '功能': {'零食': '9/10'}, '包装': {'包装': '162/187'}, '口感': {'口感': '77/98'}, '味道': {'味道': '134/244'}, '果肉': {'果肉': '10/10'}, '质量': {'质量': '28/138'}, '性价比': {'性价比': '14/111'}, '添加剂': {'添加剂': '1/1'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i1/2769895045/O1CN01AvINxJ1n8efSq27hM_!!2769895045.jpg,100.0,"{'分量': 100.0, '包装': 100.0, '口感': 100.0, '味道': 100.0, '果肉': 100.0, '质量': 100.0, '性价比': 100.0, '添加剂': 100.0}",26813517
42,2019070912,共盈,拖肥,201906,13.8,36,496.8,"{'产地': '中国大陆', '厂名': '揭阳市揭东区东海食品有限公司', '口味': '混合口味', '城市': '揭阳市', '省份': '广东省', '保质期': '365天', '净含量': '1000g', '包装方式': '包装', '果冻形态': '其他/OTHER', '果冻布丁种类': '其他/OTHER'}",,"{'包装': -8.46, '味道': 42.32}","{'包装': {'包装': -8.46}, '味道': {'味道': 42.32}}",,,-66.34,-66.34,-92.0,-92.0,36.0,496.8,51.22,"{'包装': 20.22, '味道': 69.9}","{'包装': {'包装': 20.22}, '味道': {'味道': 69.9}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",254.0,"{'包装': '187/187', '味道': '229/244'}","{'包装': {'包装': '187/187'}, '味道': {'味道': '229/244'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i1/TB1lcZpRXXXXXXBXVXXXXXXXXXX_!!0-item_pic.jpg,85.11,"{'包装': 100.0, '味道': 100.0}",42302022
43,2019070912,冠品园,胶原酵素果冻,201906,47.76,98,4680.48,"{'产地': '中国大陆', '厂名': '伊生元（厦门）食品工业有限公司', '城市': '厦门市', '省份': '福建省', '保质期': '365天', '净含量': '150g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果汁型'}",,"{'功能': 349.47, '包装': 210.41, '口感': 113.46, '味道': 276.92, '质量': 102.79, '性价比': 50.79}","{'功能': {'功能': 316.82, '清肠排便效果': 32.65}, '包装': {'包装': 210.41}, '口感': {'口感': 113.46}, '味道': {'味道': 276.92}, '质量': {'质量': 102.79}, '性价比': {'性价比': 50.79}}",-1.01,-1.01,17.14,17.05,-80.4,-86.23,-1.0,-47.76,97.29,"{'功能': 97.44, '包装': 97.77, '口感': 94.51, '味道': 97.66, '质量': 93.98, '性价比': 94.94}","{'功能': {'功能': 97.44, '清肠排便效果': 83.6}, '包装': {'包装': 97.77}, '口感': {'口感': 94.51}, '味道': {'味道': 97.66}, '质量': {'质量': 93.98}, '性价比': {'性价比': 94.94}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",15.0,"{'功能': '20/76', '包装': '14/187', '口感': '24/98', '味道': '25/244', '质量': '69/138', '性价比': '18/111'}","{'功能': {'功能': '20/76', '清肠排便效果': '19/28'}, '包装': {'包装': '14/187'}, '口感': {'口感': '24/98'}, '味道': {'味道': '25/244'}, '质量': {'质量': '69/138'}, '性价比': {'性价比': '18/111'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",//img.alicdn.com/imgextra/i1/824756010/O1CN01iYpWq41uGcrtTCUh8_!!0-item_pic.jpg,100.0,"{'功能': 100.0, '包装': 100.0, '口感': 100.0, '味道': 100.0, '质量': 100.0, '性价比': 100.0}",29480006
44,2019070912,净尔氏,海藻冻,201906,36.37,73,2655.0,"{'产地': '中国大陆', '厂名': '厦门利宁生物科技有限公司', '城市': '厦门市', '省份': '福建省', '保质期': '365天', '净含量': '315g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果汁型'}",,{'功能': 26.6},{'功能': {'功能': 26.6}},-2.67,-2.85,82.17,104.3,-72.14,-70.22,-2.0,-78.0,,{'功能': 84.9},{'功能': {'功能': 84.9}},85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",,{'功能': '72/76'},{'功能': {'功能': '72/76'}},98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i4/698858611/TB2D2LFjC8YBeNkSnb4XXaevFXa_!!698858611.jpg,,{'功能': 100.0},24569940
45,2019070912,净尔氏,酵素果冻,201906,37.0,393,14542.3,"{'产地': '中国大陆', '厂名': '厦门利宁生物科技有限公司', '口味': '蓝莓味', '城市': '厦门市', '省份': '福建省', '保质期': '360天', '净含量': '630g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果汁型'}",,"{'功能': 113.67, '味道': 58.04}","{'功能': {'功能': 113.67}, '味道': {'味道': 58.04}}",-2.96,-2.93,117.54,110.5,-35.15,-40.58,-12.0,-438.2,92.39,"{'功能': 97.67, '味道': 92.39}","{'功能': {'功能': 97.67}, '味道': {'味道': 92.39}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",62.0,"{'功能': '16/76', '味道': '67/244'}","{'功能': {'功能': '16/76'}, '味道': {'味道': '67/244'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i3/698858611/TB23HzAXDqWBKNjSZFAXXanSpXa_!!698858611.jpg,53.1,"{'功能': 100.0, '味道': 100.0}",75424340
46,2019070912,凯基宁,黄金百香果味果冻,201906,22.88,278,6360.2,"{'产地': '中国大陆', '厂名': '厦门磊利康生物科技有限公司', '口味': '百香果味,果味', '城市': '厦门市', '省份': '福建省', '保质期': '365天', '净含量': '150g', '包装方式': '包装', '果冻形态': '可吸', '果冻布丁种类': '果味型'}",,"{'功能': 183.6, '包装': 43.11, '口感': 52.0, '味道': 124.34}","{'功能': {'功能': 183.6}, '包装': {'包装': 43.11}, '口感': {'口感': 52.0}, '味道': {'味道': 124.34}}",,,34.97,14.06,-78.06,-73.63,278.0,6360.2,96.45,"{'功能': 97.45, '包装': 94.09, '口感': 95.05, '味道': 97.87}","{'功能': {'功能': 97.45}, '包装': {'包装': 94.09}, '口感': {'口感': 95.05}, '味道': {'味道': 97.87}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",19.0,"{'功能': '19/76', '包装': '56/187', '口感': '22/98', '味道': '19/244'}","{'功能': {'功能': '19/76'}, '包装': {'包装': '56/187'}, '口感': {'口感': '22/98'}, '味道': {'味道': '19/244'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i2/859703208/TB2YHanbXHM8KJjSZFwXXcibXXa_!!859703208.jpg,85.11,"{'功能': 100.0, '包装': 100.0, '口感': 100.0, '味道': 100.0}",16622169
47,2019070912,初萌,初萌酵素果冻A,201906,28.9,301,8698.9,"{'产地': '中国大陆', '厂名': '厦门尚馀春生物科技有限公司', '口味': '洛神花味,酸奶味', '城市': '厦门市', '省份': '福建省', '保质期': '540天', '净含量': '105g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '果味型'}",,"{'功能': 72.14, '包装': 57.83, '口感': 27.6, '味道': 131.39, '质量': 27.81}","{'功能': {'功能': 72.14}, '包装': {'包装': 57.83}, '口感': {'口感': 27.6}, '味道': {'味道': 131.39}, '质量': {'质量': 27.81}}",9.45,9.45,-26.88,-20.85,692.11,689.37,26.0,751.4,95.87,"{'功能': 90.16, '包装': 92.37, '口感': 85.36, '味道': 97.98, '质量': 91.13}","{'功能': {'功能': 90.16}, '包装': {'包装': 92.37}, '口感': {'口感': 85.36}, '味道': {'味道': 97.98}, '质量': {'质量': 91.13}}",85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",23.0,"{'功能': '65/76', '包装': '79/187', '口感': '65/98', '味道': '16/244', '质量': '100/138'}","{'功能': {'功能': '65/76'}, '包装': {'包装': '79/187'}, '口感': {'口感': '65/98'}, '味道': {'味道': '16/244'}, '质量': {'质量': '100/138'}}",98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",//img.alicdn.com/imgextra/i4/3687248100/O1CN01QsTASu29hqeMwZiRF_!!3687248100.jpg,85.11,"{'功能': 100.0, '包装': 100.0, '口感': 100.0, '味道': 100.0, '质量': 100.0}",25114204
48,2019070912,千逢,玫瑰果冻,201906,39.9,11,438.9,"{'产地': '其它', '厂名': '安徽省林锦记食品工业有限公司', '保质期': '240天', '净含量': '500g', '包装方式': '包装', '果冻形态': '凝胶', '果冻布丁种类': '其他/OTHER'}",,{'外观': 27.81},{'外观': {'外观': 27.81}},-79.25,-79.25,-31.29,-29.72,-93.25,-94.37,-42.0,-1675.8,,{'外观': 91.13},{'外观': {'外观': 91.13}},85.37,"{'分量': 68.22, '功能': 93.71, '包装': 86.98, '口感': 87.48, '味道': 85.74, '外观': 91.04, '果肉': 79.87, '热量': 58.55, '质量': 92.45, '性价比': 84.02, '添加剂': 8.58}","{'分量': {'分量': 68.22}, '功能': {'功能': 93.71, '零食': 92.21, '养颜效果': 83.46, '减肥功能': 53.46, '排毒效果': 91.85, '祛痘功能': 22.95, '清肠排便效果': 84.34}, '包装': {'包装': 86.98}, '口感': {'口感': 87.48}, '味道': {'味道': 85.74}, '外观': {'外观': 91.04}, '果肉': {'果肉': 79.87}, '热量': {'热量': 58.55}, '质量': {'质量': 92.45}, '性价比': {'性价比': 84.02}, '添加剂': {'添加剂': 8.58}}",,{'外观': '9/15'},{'外观': {'外观': '9/15'}},98.98,"{'分量': 94.73, '功能': 99.64, '包装': 99.4, '口感': 99.61, '味道': 99.38, '外观': 95.63, '果肉': 93.82, '热量': 58.55, '质量': 99.09, '性价比': 98.54, '添加剂': 8.58}","{'分量': {'分量': 94.73}, '功能': {'功能': 99.64, '零食': 98.52, '养颜效果': 91.31, '减肥功能': 66.34, '排毒效果': 96.24, '祛痘功能': 22.95, '清肠排便效果': 94.24}, '包装': {'包装': 99.4}, '口感': {'口感': 99.61}, '味道': {'味道': 99.38}, '外观': {'外观': 95.63}, '果肉': {'果肉': 93.82}, '热量': {'热量': 58.55}, '质量': {'质量': 99.09}, '性价比': {'性价比': 98.54}, '添加剂': {'添加剂': 8.58}}",http://img.alicdn.com/imgextra/i4/11163645/O1CN0114LAWd1cnSAtEqUed_!!11163645.jpg,,{'外观': 100.0},48738408
