,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
719,2018112610,螺丝刀,华瑞,HR-8826445,201909,2.08,1070,657,2167.99,1035,46.76,720.0,3,0,0,3,1.0,202
844,2018112610,螺丝刀,易购,02,201909,6.0,175,972,1064.6,1076,30.89,918.0,4,0,0,4,1.0,203
885,2018112610,螺丝刀,泰克,666,201909,1.8,369,869,701.4000000000002,1090,,,1,0,0,1,1.0,204
847,2018112610,螺丝刀,晖嘉琦,8934,201909,44.55,82,1047,3653.1,993,26.98,1039.0,2,0,0,2,1.0,205
528,2018112610,螺丝刀,sunlephant,DC-DC升压模块,201909,24.8,146,996,3712.8,992,42.5,825.0,2,0,0,2,1.0,206
692,2018112610,螺丝刀,创拓者,Z型螺丝刀,201909,8.16,257,923,2097.12,1036,54.25,528.0,5,0,0,5,1.0,207
241,2018112610,螺丝刀,jiekemei/杰科美,JM-P18,201909,98.8,21,1096,2074.8,1037,38.48,873.0,8,0,0,8,1.0,208
388,2018112610,螺丝刀,rubicon/罗宾汉,RES-202,201909,31.49,122,1019,3767.8700000000003,990,67.53,202.0,5,0,0,5,1.0,209
384,2018112610,螺丝刀,rubicon/罗宾汉,268/268P,201909,49.12,75,1054,3794.5,989,30.89,918.0,1,0,0,1,1.0,210
586,2018112610,螺丝刀,wera /维拉,05105650001,201909,318.67,12,1103,3824.0,988,26.98,1039.0,1,0,0,1,1.0,211
573,2018112610,螺丝刀,vessel/威威,NO.2200,201909,24.96,150,992,3840.0,987,44.79,781.0,3,0,0,3,1.0,212
259,2018112610,螺丝刀,kilews/奇力速,P1L-BSD,201909,42.0,2266,489,595552.9400000001,102,62.14,327.0,16,0,0,16,1.0,213
782,2018112610,螺丝刀,成洲,家用螺丝刀,201909,3.77,169,976,596.4300000000001,1096,54.14,532.0,4,0,0,4,1.0,214
1044,2018112610,螺丝刀,釼,穿心螺丝刀,201909,12.0,48,1071,576.0,1097,47.19,691.0,2,0,0,2,1.0,215
342,2018112610,螺丝刀,paola/保拉,1922,201909,42.9,44,1073,2050.56,1038,44.95,774.0,2,0,0,2,1.0,216
780,2018112610,螺丝刀,德雷克工具,十字,201909,5.5,370,867,2039.0,1039,43.28,805.0,3,0,0,3,1.0,217
1003,2018112610,螺丝刀,贞美,LYSSLSD,201909,3.6,158,987,568.8,1098,26.98,1039.0,1,0,0,1,1.0,218
728,2018112610,螺丝刀,可邦,0.6,201909,16.8,117,1023,1965.6,1040,64.13,280.0,4,0,0,4,1.0,219
188,2018112610,螺丝刀,ifixit,IF145-299-4,201909,344.0,985,671,318662.0,162,49.26,652.0,12,0,0,12,1.0,220
557,2018112610,螺丝刀,ulema/锐力马,UL-20,201909,345.6,897,701,312984.6400000001,163,75.78,68.0,7,0,0,7,1.0,221
737,2018112610,螺丝刀,嘉琦,多功能6025,201909,11.88,244,931,2898.7200000000003,1015,42.5,833.0,4,0,0,4,1.0,222
560,2018112610,螺丝刀,ulema/锐力马,UL-T系列,201909,740.04,824,712,620629.21,97,30.89,918.0,2,0,0,2,1.0,223
109,2018112610,螺丝刀,elecall/伊莱科,套筒螺丝刀,201909,10.68,56,1066,561.1600000000001,1099,26.98,1039.0,1,0,0,1,1.0,224
238,2018112610,螺丝刀,jiekemei/杰科美,JM-8117,201909,34.8,36,1085,1252.8,1071,71.34,143.0,9,0,0,9,1.0,225
92,2018112610,螺丝刀,dpei/赣春,48合一螺丝刀,201909,67.11,16,1098,1073.8,1075,32.68,901.0,3,0,0,3,1.0,226
160,2018112610,螺丝刀,greener/绿林,精修螺丝刀组套,201909,48.99,22,1095,1077.8,1074,26.98,1052.0,1,0,0,1,1.0,227
80,2018112610,螺丝刀,deli/得力,DL636002,201909,9.47,291,908,2312.01,1033,46.68,727.0,9,0,0,9,1.0,228
434,2018112610,螺丝刀,sata/世达,62202-62302,201909,9.53,377,864,3131.93,1006,63.1,307.0,4,0,0,4,1.0,229
577,2018112610,螺丝刀,wd＆wl/威达,胶柄十字螺丝批,201909,2.86,858,706,2953.6299999999997,1014,58.0,439.0,6,0,0,6,1.0,230
1029,2018112610,螺丝刀,釼,9210,201909,49.28,58,1064,2858.24,1016,30.89,918.0,1,0,0,1,1.0,231
821,2018112610,螺丝刀,日本福冈,FO-9206,201909,41.79,71,1055,2960.4399999999996,1013,30.89,1012.0,3,0,0,3,1.0,232
895,2018112610,螺丝刀,熙思朗,LBTLSD,201909,4.56,144,999,656.64,1092,30.89,918.0,2,0,0,2,1.0,233
483,2018112610,螺丝刀,srunv/鑫瑞,可敲击螺丝刀,201909,11.3,242,933,2734.6,1020,26.98,1052.0,1,0,0,1,1.0,234
1098,2018112610,螺丝刀,麦丹利,MDL-RSLSD,201909,7.07,293,907,2997.96,1012,61.97,335.0,6,0,0,6,1.0,235
1097,2018112610,螺丝刀,麦丹利,MDL-LSD,201909,9.7,258,922,2503.68,1026,46.31,739.0,4,0,0,4,1.0,236
791,2018112610,螺丝刀,文特,WT-ZHLSD,201909,26.8,26,1090,696.8,1091,26.98,1039.0,1,0,0,1,1.0,237
875,2018112610,螺丝刀,汉拓夫,HJL-01,201909,58.8,52,1068,3057.6000000000004,1009,37.8,879.0,11,0,0,11,1.0,238
1024,2018112610,螺丝刀,金达羽,可敲击穿心螺丝刀,201909,6.96,345,883,2401.2,1027,46.76,720.0,3,0,0,3,1.0,239
852,2018112610,螺丝刀,森狮,9907,201909,6.71,367,871,2365.9500000000003,1028,45.26,760.0,3,0,0,3,1.0,240
1104,2018112610,螺丝刀,麦驰,MC-IPHONE套装,201909,14.4,217,945,3124.8,1007,47.19,691.0,2,0,0,2,1.0,241
752,2018112610,螺丝刀,天眼,套筒螺丝刀,201909,8.0,295,906,2360.0,1029,30.89,918.0,2,0,0,2,1.0,242
867,2018112610,螺丝刀,汉拓夫,002,201909,11.88,84,1045,997.92,1079,30.89,918.0,1,0,0,1,1.0,243
901,2018112610,螺丝刀,琦鹏,十字一字,201909,6.4,494,818,3164.0,1005,72.38,124.0,9,0,0,9,1.0,244
261,2018112610,螺丝刀,kilews/奇力速,TKS-2500/3500/4500L,201909,492.0,907,698,492214.2,116,30.89,909.0,2,0,0,2,1.0,245
547,2018112610,螺丝刀,toozo,LSD,201909,8.28,322,899,3171.4599999999996,1004,54.14,532.0,4,0,0,4,1.0,246
391,2018112610,螺丝刀,ruima,000,201909,7.02,479,825,3195.6600000000003,1003,47.19,691.0,2,0,0,2,1.0,247
237,2018112610,螺丝刀,jiekemei/杰科美,JM-8073,201909,159.8,4,1108,639.2,1093,26.98,1039.0,2,0,0,2,1.0,248
481,2018112610,螺丝刀,srunv/鑫瑞,SR-1095,201909,5.4,429,846,2316.6,1032,72.42,123.0,9,0,0,9,1.0,249
425,2018112610,螺丝刀,sata/世达,61603-61608/61703/6170-61708/61613/61713,201909,19.26,163,983,3351.9999999999995,1001,30.89,918.0,1,0,0,1,1.0,250
329,2018112610,螺丝刀,necal/尼高,梅花,201909,2.76,446,843,1230.96,1072,30.89,918.0,1,0,0,1,1.0,251
1051,2018112610,螺丝刀,锐壹,R-3015,201909,210.56,2397,470,535804.6799999999,112,64.76,271.0,29,0,0,29,1.0,252
153,2018112610,螺丝刀,greener/绿林,异型螺丝刀拆公牛,201909,4.98,427,847,3382.93,998,68.18,186.0,8,0,0,8,1.0,253
263,2018112610,螺丝刀,kobalt,1001,201909,7.9,374,865,3468.2900000000004,996,49.25,653.0,9,0,0,9,1.0,254
624,2018112610,螺丝刀,youpeng,异型螺丝刀,201909,8.16,77,1051,628.32,1094,30.89,918.0,1,0,0,1,1.0,255
2,2018112610,螺丝刀,BOSI/波斯,一字十字,201909,8.16,155,989,1264.8,1070,57.28,460.0,3,0,0,3,1.0,256
648,2018112610,螺丝刀,东成,6*100,201909,10.0,188,964,1965.5,1041,31.32,907.0,4,0,0,4,1.0,257
578,2018112610,螺丝刀,wera /维拉,05003470001,201909,310.0,6,1107,1860.0,1045,26.98,1052.0,1,0,0,1,1.0,258
650,2018112610,螺丝刀,中康,123,201909,4.07,384,863,1587.19,1053,47.19,691.0,2,0,0,2,1.0,259
186,2018112610,螺丝刀,huafeng big arrow/华丰巨箭,穿心螺丝刀,201909,13.5,127,1016,1572.0000000000005,1054,30.89,918.0,1,0,0,1,1.0,260
482,2018112610,螺丝刀,srunv/鑫瑞,十字一字螺丝刀,201909,3.6,356,877,1281.6,1068,26.98,1052.0,1,0,0,1,1.0,261
604,2018112610,螺丝刀,wowstick,42合1螺丝刀套装,201909,159.0,27,1089,4123.0,979,26.98,1052.0,1,0,0,1,1.0,262
1011,2018112610,螺丝刀,达源,3206,201909,12.65,336,888,4250.4,977,47.19,691.0,2,0,0,2,1.0,263
883,2018112610,螺丝刀,沭工,穿心螺丝刀4-12寸,201909,10.56,406,855,4287.360000000001,975,30.89,918.0,1,0,0,1,1.0,264
913,2018112610,螺丝刀,秋播,6012,201909,81.6,19,1097,1558.8,1055,47.19,691.0,4,0,0,4,1.0,265
881,2018112610,螺丝刀,汗拓夫,008,201909,11.88,38,1083,451.43999999999994,1102,30.89,918.0,1,0,0,1,1.0,266
580,2018112610,螺丝刀,wera /维拉,05051024001,201909,335.29,14,1101,4412.0,973,30.89,918.0,1,0,0,1,1.0,267
165,2018112610,螺丝刀,greener/绿林,能工螺丝批组套,201909,23.88,42,1076,972.03,1081,44.95,774.0,2,0,0,2,1.0,268
544,2018112610,螺丝刀,the great wall/长城,272633,201909,11.03,407,854,4448.599999999999,972,44.12,790.0,3,0,0,3,1.0,269
777,2018112610,螺丝刀,德力西,DHCHT1033D,201909,45.0,199,955,4499.7300000000005,969,45.26,760.0,4,0,0,4,1.0,270
232,2018112610,螺丝刀,jianghua/匠华,十字螺丝刀,201909,5.15,66,1060,339.9,1104,30.89,918.0,1,0,0,1,1.0,271
1006,2018112610,螺丝刀,赛阁,SG-FTMBLSD,201909,4.9,287,910,1538.6100000000001,1056,55.82,496.0,3,0,0,3,1.0,272
998,2018112610,螺丝刀,诺力盾,穿心螺丝刀,201909,7.8,42,1075,327.6,1105,26.98,1039.0,1,0,0,1,1.0,273
266,2018112610,螺丝刀,laoa,LA612375A,201909,13.89,387,862,4586.6,966,64.13,280.0,4,0,0,4,1.0,274
893,2018112610,螺丝刀,火牛,1201,201909,9.48,159,985,1534.92,1058,30.89,918.0,3,0,0,3,1.0,275
306,2018112610,螺丝刀,mayatech,1.5/2.0/2.5/3.0MM,201909,4.47,168,977,1390.77,1061,30.89,918.0,1,0,0,1,1.0,276
623,2018112610,螺丝刀,yonk约克,冲击螺丝刀,201909,24.72,186,966,4597.92,965,51.48,602.0,5,0,0,5,1.0,277
788,2018112610,螺丝刀,拓森,十字/一字,201909,3.6,71,1056,272.29999999999995,1107,30.89,918.0,1,0,0,1,1.0,278
997,2018112610,螺丝刀,誉成隆,000,201909,13.0,366,873,4758.0,963,30.89,918.0,1,0,0,1,1.0,279
923,2018112610,螺丝刀,精锐锋,JRF-伸缩螺丝刀,201909,8.1,129,1013,1377.33,1062,37.79,880.0,4,0,0,4,1.0,280
240,2018112610,螺丝刀,jiekemei/杰科美,JM-8170,201909,88.8,15,1100,1332.0,1064,26.98,1052.0,1,0,0,1,1.0,281
74,2018112610,螺丝刀,deli/得力,DL3565,201909,69.38,66,1058,4758.6,962,29.39,1024.0,3,0,0,3,1.0,282
798,2018112610,螺丝刀,日本福冈,9008A,201909,7.02,186,965,1316.57,1065,40.65,851.0,5,0,0,5,1.0,283
61,2018112610,螺丝刀,deguqmnt,MNT-602313,201909,11.06,511,811,4804.61,958,51.84,594.0,6,0,0,6,1.0,284
67,2018112610,螺丝刀,deli/得力,DL1130,201909,38.53,130,1010,4873.4,956,30.89,918.0,1,0,0,1,1.0,285
162,2018112610,螺丝刀,greener/绿林,精密螺丝刀,201909,9.32,149,993,1289.4,1067,57.28,460.0,3,0,0,3,1.0,286
1099,2018112610,螺丝刀,麦丹利,穿心螺丝刀,201909,12.0,91,1041,1819.67,1047,57.28,460.0,3,0,0,3,1.0,287
284,2018112610,螺丝刀,lx/联禧,LX-5H,201909,88.13,4532,345,454817.87999999995,128,50.68,626.0,14,0,0,14,1.0,288
925,2018112610,螺丝刀,美他力,800电批 11头螺丝批,201909,18.96,40,1080,758.4,1086,26.98,1039.0,1,0,0,1,1.0,289
78,2018112610,螺丝刀,deli/得力,DL633075,201909,3.15,22690,98,1101325.1699999997,47,30.89,918.0,1,0,0,1,1.0,290
768,2018112610,螺丝刀,希孟,1/4棘轮螺丝批手柄,201909,22.9,171,975,3850.33,985,30.89,918.0,2,0,0,2,1.0,291
695,2018112610,螺丝刀,创拓者,套筒螺丝刀,201909,6.96,103,1034,716.88,1088,45.26,760.0,4,0,0,4,1.0,292
899,2018112610,螺丝刀,牛时,十字一字,201909,3.48,93,1039,473.08,1100,30.89,918.0,2,0,0,2,1.0,293
848,2018112610,螺丝刀,普雳鎷,12H,201909,252.0,1165,632,293347.71,171,30.89,918.0,1,0,0,1,1.0,294
849,2018112610,螺丝刀,普雳鎷,钻石,201909,177.7,1665,553,310294.74000000005,166,71.64,137.0,6,0,0,6,1.0,295
114,2018112610,螺丝刀,etdko/艾迪科,两用螺丝刀,201909,11.88,93,1040,1020.66,1077,,,1,0,0,1,1.0,296
553,2018112610,螺丝刀,tw·tct,小螺丝刀,201909,2.5,399,859,997.5,1080,30.89,918.0,3,0,0,3,1.0,297
248,2018112610,螺丝刀,jujiang,01,201909,26.8,146,997,3877.8000000000006,984,30.89,918.0,1,0,0,1,1.0,298
268,2018112610,螺丝刀,laoa,LA615120,201909,38.4,120,1021,4039.8,982,50.68,627.0,14,0,0,14,1.0,299
894,2018112610,螺丝刀,熊物,十字一字,201909,1.44,616,771,887.04,1083,30.89,918.0,1,0,0,1,1.0,300
8,2018112610,螺丝刀,aoneng/奥能精工,65,201909,6.24,656,755,4093.44,980,50.95,616.0,8,0,0,8,1.0,301
863,2018112610,螺丝刀,正齐,异型螺丝刀,201909,5.04,177,971,949.6800000000001,1082,34.02,892.0,4,0,0,4,1.0,302
621,2018112610,螺丝刀,yinlongdao/银龙岛,YLD-CJLSP002,201909,69.6,23,1093,1600.62,1051,26.98,1052.0,1,0,0,1,1.0,303
1069,2018112610,螺丝刀,马园,800,201909,3.6,128,1014,460.8,1101,30.89,918.0,2,0,0,2,1.0,304
928,2018112610,螺丝刀,美他力,小螺丝刀,201909,10.36,154,990,1591.7399999999998,1052,42.5,825.0,2,0,0,2,1.0,305
1041,2018112610,螺丝刀,釼,FO-9214,201909,49.28,26,1092,1281.2800000000002,1069,30.89,918.0,1,0,0,1,1.0,306
727,2018112610,螺丝刀,友朋工具,螺丝刀一字十字,201909,3.95,424,848,1674.8,1049,30.89,918.0,1,0,0,1,1.0,307
239,2018112610,螺丝刀,jiekemei/杰科美,JM-8151,201909,45.8,35,1086,1603.0,1050,54.12,536.0,18,0,0,18,1.0,308
797,2018112610,螺丝刀,日本福冈,9007,201909,10.0,490,823,4900.0,955,52.69,575.0,8,0,0,8,1.0,309
635,2018112610,螺丝刀,zhtian/之田,5S,201909,70.8,10,1106,708.0,1089,26.98,1052.0,3,0,0,3,1.0,310
534,2018112610,螺丝刀,tajima/田岛,EL系列,201909,5.9,38040,62,232998.84000000005,207,72.51,121.0,214,0,3,217,0.9861751152073732,311
75,2018112610,螺丝刀,deli/得力,DL626001,201909,10.36,9208,213,102560.9,353,61.19,358.0,140,0,2,142,0.9859154929577465,312
538,2018112610,螺丝刀,tajima/田岛,贯通螺丝刀,201909,23.46,6251,269,138153.34000000003,282,73.9,99.0,68,0,1,69,0.9855072463768116,313
1015,2018112610,螺丝刀,迈克,MK-1,201909,1.92,6672,256,13670.789999999999,794,68.04,188.0,65,1,0,66,0.9848484848484849,314
486,2018112610,螺丝刀,stanley/史丹利,60-838-23,201909,11.88,3765,375,42361.259999999995,553,75.72,71.0,60,0,1,61,0.9836065573770492,315
423,2018112610,螺丝刀,sata/世达,61603-61608,201909,20.63,6679,255,159585.75,253,69.08,179.0,60,0,1,61,0.9836065573770492,316
987,2018112610,螺丝刀,莱泽,风批,201909,102.0,1439,581,132901.2,292,65.82,246.0,119,2,0,121,0.9834710743801653,317
532,2018112610,螺丝刀,suntin/盛庭,螺丝刀套装,201909,86.0,270,914,22296.0,693,61.41,352.0,59,0,1,60,0.9833333333333333,318
255,2018112610,螺丝刀,keycon,双色柄穿心可敲击螺丝刀,201909,7.92,7043,251,62379.18000000002,473,61.85,342.0,117,1,1,119,0.9831932773109243,319
855,2018112610,螺丝刀,欧力普,1001,201909,115.57,9718,203,952482.6800000002,58,53.4,557.0,58,0,1,59,0.9830508474576272,320
781,2018112610,螺丝刀,意美,螺丝刀迷你,201909,0.16,16212,133,2593.92,1024,93.17,1.0,55,0,1,56,0.9821428571428571,321
535,2018112610,螺丝刀,tajima/田岛,两用螺丝刀,201909,12.91,4710,328,59569.08999999999,484,59.47,409.0,54,0,1,55,0.9818181818181818,322
828,2018112610,螺丝刀,日本福冈,FO-9214,201909,14.4,10646,191,337959.1799999999,151,62.05,332.0,106,0,2,108,0.9814814814814815,323
403,2018112610,螺丝刀,sata/世达,09305-09309,201909,107.68,6173,274,566044.9700000001,109,54.73,515.0,49,0,1,50,0.98,324
533,2018112610,螺丝刀,tajima/田岛,EL-ST6,201909,54.98,2224,495,116413.42,320,56.62,479.0,48,0,1,49,0.9795918367346939,325
510,2018112610,螺丝刀,stanley/史丹利,66-381-23,201909,90.93,914,695,114551.05999999998,326,66.95,217.0,48,0,1,49,0.9795918367346939,326
62,2018112610,螺丝刀,deli/得力,555,201909,34.2,3086,416,107073.70999999999,341,64.57,273.0,88,0,2,90,0.9777777777777777,327
1010,2018112610,螺丝刀,赫芝,HZ,201909,60.0,264,919,15840.0,758,70.05,162.0,84,2,0,86,0.9767441860465116,328
936,2018112610,螺丝刀,老a,LA184055,201909,223.72,5148,313,1078631.19,50,70.55,154.0,42,0,1,43,0.9767441860465116,329
189,2018112610,螺丝刀,ifu,D2,201909,187.57,3693,380,560663.32,110,81.04,31.0,477,5,7,489,0.9754601226993865,330
833,2018112610,螺丝刀,日本福冈,FO-9333,201909,5.76,17448,121,159600.78,252,77.65,54.0,111,1,2,114,0.9736842105263158,331
365,2018112610,螺丝刀,prokits/宝工,9SD-210A,201909,9.75,4659,331,49658.25999999999,515,76.97,56.0,35,0,1,36,0.9722222222222222,332
785,2018112610,螺丝刀,拓森,10寸,201909,3.12,39060,61,144409.17999999996,272,56.69,478.0,35,1,0,36,0.9722222222222222,333
696,2018112610,螺丝刀,创拓者,异形螺丝刀,201909,4.08,555,792,2322.96,1031,73.31,106.0,35,0,1,36,0.9722222222222222,334
146,2018112610,螺丝刀,greener/绿林,冲击螺丝刀,201909,21.56,256,926,14480.13,777,52.68,576.0,34,0,1,35,0.9714285714285714,335
221,2018112610,螺丝刀,jerxun/京选,JX-1162,201909,13.54,1271,615,18439.29,730,52.87,570.0,34,0,1,35,0.9714285714285714,336
43,2018112610,螺丝刀,broppe/浦派,万向变节螺丝刀,201909,26.4,1321,604,43239.36,545,54.6,520.0,34,0,1,35,0.9714285714285714,337
964,2018112610,螺丝刀,老a,LA618410,201909,18.97,792,719,14125.599999999999,780,59.91,394.0,33,0,1,34,0.9705882352941176,338
647,2018112610,螺丝刀,东升,LSD-001,201909,2.32,5941,280,13785.32,788,71.3,144.0,131,3,1,135,0.9703703703703703,339
129,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT-CA,201909,4.62,4315,352,26850.16,657,65.18,256.0,161,0,5,166,0.9698795180722891,340
1090,2018112610,螺丝刀,鹰之印,BST-31101,201909,3.59,11458,173,58301.45999999999,486,75.17,79.0,62,2,0,64,0.96875,341
464,2018112610,螺丝刀,sheffield/钢盾,S056102,201909,11.16,1644,555,21519.98,699,55.16,507.0,30,0,1,31,0.967741935483871,342
955,2018112610,螺丝刀,老a,LA615010,201909,42.24,3653,382,146646.49000000002,269,64.81,268.0,90,1,2,93,0.967741935483871,343
163,2018112610,螺丝刀,greener/绿林,能工精密螺丝刀3.4MM,201909,9.24,2274,486,19589.34,719,60.23,382.0,59,0,2,61,0.9672131147540983,344
950,2018112610,螺丝刀,老a,LA614212,201909,67.25,1760,536,111241.68000000002,331,66.96,216.0,87,0,3,90,0.9666666666666667,345
922,2018112610,螺丝刀,精菱,螺丝批组套,201909,50.3,928,689,44543.61000000001,537,54.64,518.0,29,0,1,30,0.9666666666666667,346
56,2018112610,螺丝刀,cmq,LSD-01,201909,2.76,4553,341,15476.510000000002,765,61.03,364.0,58,2,0,60,0.9666666666666667,347
856,2018112610,螺丝刀,欧帝斯,迷你螺丝刀,201909,1.59,3426,395,7862.729999999999,887,75.45,74.0,29,1,0,30,0.9666666666666667,348
878,2018112610,螺丝刀,汉拓夫,HXH-01,201909,44.6,333,891,15608.0,761,53.86,542.0,29,1,0,30,0.9666666666666667,349
159,2018112610,螺丝刀,greener/绿林,武大郎短柄螺刀,201909,6.94,9388,211,62048.520000000004,475,60.25,380.0,174,1,5,180,0.9666666666666667,350
264,2018112610,螺丝刀,kr korand,5H/8H/10H,201909,72.76,20150,112,1675593.7999999996,30,84.03,12.0,849,6,24,879,0.9658703071672355,351
846,2018112610,螺丝刀,春塑,十字/一字,201909,11.87,956,679,10985.25,832,51.98,590.0,28,0,1,29,0.9655172413793104,352
251,2018112610,螺丝刀,keyang/启洋,ASD-1800L,201909,16.2,1745,541,25830.899999999998,662,60.71,373.0,109,4,0,113,0.9646017699115044,353
801,2018112610,螺丝刀,日本福冈,FO-9005,201909,11.71,2260,492,35019.62,595,63.19,303.0,54,1,1,56,0.9642857142857143,354
304,2018112610,螺丝刀,masterproof/麦思德,70008,201909,175.76,557,790,103605.4,350,51.25,608.0,27,1,0,28,0.9642857142857143,355
681,2018112610,螺丝刀,保联,039,201909,8.16,2332,477,19794.73,717,72.37,127.0,26,0,1,27,0.9629629629629629,356
761,2018112610,螺丝刀,安瑞特,S2,201909,5.76,11261,175,53750.270000000004,500,63.5,296.0,26,0,1,27,0.9629629629629629,357
869,2018112610,螺丝刀,汉拓夫,029,201909,11.88,3218,404,40358.22000000001,561,57.13,470.0,52,1,1,54,0.9629629629629629,358
171,2018112610,螺丝刀,guanshi/冠仕,998-SD,201909,42.49,522,806,25082.829999999994,665,59.29,412.0,52,0,2,54,0.9629629629629629,359
1081,2018112610,螺丝刀,鹏工,9907,201909,15.93,2053,514,39112.579999999994,575,55.88,495.0,25,0,1,26,0.9615384615384616,360
808,2018112610,螺丝刀,日本福冈,FO-9005W,201909,22.35,1930,522,40621.93000000001,560,65.13,257.0,25,0,1,26,0.9615384615384616,361
1023,2018112610,螺丝刀,金达羽,206,201909,7.18,2056,512,16323.179999999998,754,62.12,329.0,25,0,1,26,0.9615384615384616,362
131,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT-CB,201909,11.79,6314,265,73288.08,438,57.51,454.0,74,0,3,77,0.961038961038961,363
234,2018112610,螺丝刀,jiekemei/杰科美,8101,201909,26.74,329,894,8675.6,869,58.45,430.0,49,2,0,51,0.9607843137254902,364
60,2018112610,螺丝刀,darex,DSC,201909,9.6,2940,423,28224.0,646,71.72,134.0,171,5,2,178,0.9606741573033708,365
106,2018112610,螺丝刀,elecall/伊莱科,ET130001,201909,191.57,621,768,129274.13,297,67.86,194.0,73,1,2,76,0.9605263157894737,366
372,2018112610,螺丝刀,prokits/宝工,SD-51-1,201909,3.26,3333,400,20653.079999999998,710,58.82,424.0,24,1,0,25,0.96,367
319,2018112610,螺丝刀,nanch/南旗,23合1,201909,142.23,594,778,86949.54999999999,399,57.68,448.0,48,0,2,50,0.96,368
572,2018112610,螺丝刀,vessel/威威,9900,201909,24.67,2269,488,61740.209999999985,476,58.36,432.0,24,1,0,25,0.96,369
7,2018112610,螺丝刀,ambrums/安埗,/,201909,117.6,7795,242,1019535.0000000001,54,67.68,199.0,332,2,12,346,0.9595375722543352,370
190,2018112610,螺丝刀,ifu,气动风批,201909,66.0,1231,619,81246.0,417,74.99,82.0,142,3,3,148,0.9594594594594594,371
766,2018112610,螺丝刀,工具专家手兵器,HW302系列,201909,4.51,37430,63,222222.13000000003,211,77.3,55.0,497,3,18,518,0.9594594594594594,372
760,2018112610,螺丝刀,威猛,W-LSD,201909,141.65,507,815,75308.64,429,59.95,392.0,70,3,0,73,0.958904109589041,373
354,2018112610,螺丝刀,pesco,S2冲击批头,201909,2.16,5627,292,12154.32,816,82.83,22.0,23,0,1,24,0.9583333333333334,374
1039,2018112610,螺丝刀,釼,FO-9208,201909,35.51,1228,620,44330.909999999996,538,47.58,683.0,23,0,1,24,0.9583333333333334,375
506,2018112610,螺丝刀,stanley/史丹利,66-301,201909,9.6,3325,401,31137.960000000003,632,64.97,260.0,23,0,1,24,0.9583333333333334,376
375,2018112610,螺丝刀,prokits/宝工,SD-9815,201909,28.45,1736,542,48727.959999999985,517,85.96,7.0,23,0,1,24,0.9583333333333334,377
252,2018112610,螺丝刀,keycon,CRV螺丝批01,201909,6.96,29902,77,186624.4,230,76.72,60.0,565,7,18,590,0.9576271186440678,378
312,2018112610,螺丝刀,mytec/美科,MC02101,201909,2.2,24174,90,62582.51,472,62.13,328.0,156,0,7,163,0.9570552147239264,379
842,2018112610,螺丝刀,易耐特,C301,201909,2.29,8108,232,38935.63999999999,578,71.79,131.0,176,7,1,184,0.9565217391304348,380
465,2018112610,螺丝刀,sheffield/钢盾,S056201,201909,10.75,1801,532,24469.09,671,49.24,655.0,22,0,1,23,0.9565217391304348,381
1078,2018112610,螺丝刀,鹏工,8024,201909,9.37,5340,305,53631.240000000005,501,58.9,420.0,44,0,2,46,0.9565217391304348,382
1022,2018112610,螺丝刀,金老大,棘轮螺丝刀,201909,10.56,775,726,6666.44,918,71.45,140.0,22,0,1,23,0.9565217391304348,383
18,2018112610,螺丝刀,bamer/百马,BM-5H/10H,201909,109.82,4163,357,414409.18,134,58.8,425.0,44,0,2,46,0.9565217391304348,384
679,2018112610,螺丝刀,佛兰仕,螺丝批组套,201909,70.56,2657,449,193070.27000000002,222,83.25,19.0,416,8,11,435,0.9563218390804598,385
949,2018112610,螺丝刀,老a,LA614202,201909,18.58,2510,460,71993.40000000001,443,66.73,219.0,65,0,3,68,0.9558823529411765,386
367,2018112610,螺丝刀,prokits/宝工,SD-081-S5,201909,13.32,34647,68,455591.55000000005,126,69.89,163.0,238,2,9,249,0.9558232931726908,387
963,2018112610,螺丝刀,老a,LA618201,201909,11.41,1263,616,18479.47,729,61.0,366.0,43,1,1,45,0.9555555555555556,388
1008,2018112610,螺丝刀,赛阁,SG-YXHLSD,201909,5.21,11108,178,89868.13,391,66.46,230.0,129,0,6,135,0.9555555555555556,389
832,2018112610,螺丝刀,日本福冈,FO-9331,201909,5.23,51758,47,307963.72,167,86.02,6.0,596,11,17,624,0.9551282051282052,390
270,2018112610,螺丝刀,lihonk/力宏科,LK,201909,198.0,505,816,99990.0,362,83.78,16.0,255,6,6,267,0.9550561797752809,391
184,2018112610,螺丝刀,hold,HY-071201+,201909,3.91,5187,310,27440.489999999998,652,70.36,156.0,42,1,1,44,0.9545454545454546,392
179,2018112610,螺丝刀,harden/汉顿,550391,201909,25.56,1220,623,24182.160000000003,672,65.92,243.0,21,0,1,22,0.9545454545454546,393
879,2018112610,螺丝刀,汉邦,6C,201909,66.0,2315,478,152790.0,262,56.43,483.0,42,1,1,44,0.9545454545454546,394
910,2018112610,螺丝刀,硕皋,T6-T30螺丝刀,201909,4.68,1728,544,8087.04,881,57.31,459.0,21,1,0,22,0.9545454545454546,395
