,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
7384,2018112610,masterproof/麦思德,22042,201909,139.44,5913,794365.3799999999,74.32,92.0
7391,2018112610,masterproof/麦思德,22043,201909,94.9,201,19074.9,30.89,918.0
7407,2018112610,masterproof/麦思德,22047,201909,83.51,438,34549.770000000004,47.89,677.0
7452,2018112610,masterproof/麦思德,68405,201909,47.68,2090,124119.91000000003,59.45,410.0
7471,2018112610,masterproof/麦思德,68956,201909,29.83,837,24827.590000000004,63.52,295.0
7486,2018112610,masterproof/麦思德,70001,201909,115.11,148,16708.24,60.17,384.0
7499,2018112610,masterproof/麦思德,70008,201909,175.76,557,103605.4,51.25,608.0
7516,2018112610,maxpower/迈泊,M55251-M55271,201909,5.76,20975,127813.12999999999,66.58,228.0
7541,2018112610,mayatech,1.5/2.0/2.5/3.0MM,201909,4.47,168,1390.77,30.89,918.0
7566,2018112610,mayatech,1.5\2.0\2.5MM,201909,7.0,797,5625.5,30.89,918.0
7580,2018112610,mechanic/维修佬,AK668,201909,17.46,944,16678.620000000003,72.84,117.0
7595,2018112610,mechanic/维修佬,IX8,201909,25.75,1404,39727.100000000006,46.7,726.0
7610,2018112610,mechanic/维修佬,IX8B,201909,23.1,632,16826.3,44.12,790.0
7655,2018112610,mytec/美科,MC010050,201909,2.85,16690,46968.88999999999,71.74,133.0
7689,2018112610,mytec/美科,MC02101,201909,2.2,24174,62582.51,62.13,328.0
7700,2018112610,mytec/美科,Z型螺丝刀,201909,12.9,608,7565.8,52.06,588.0
7719,2018112610,mytec/美科,拆机螺丝批组套,201909,10.24,31308,387232.97000000003,66.58,227.0
7726,2018112610,mytec/美科,棘轮螺丝刀,201909,3.91,927,5786.28,54.99,509.0
7752,2018112610,nanch/南旗,1201,201909,49.9,138,7221.7,44.95,774.0
7763,2018112610,nanch/南旗,22/28,201909,49.9,556,30036.339999999997,56.58,480.0
7808,2018112610,nanch/南旗,22合1,201909,110.06,39281,4008428.06,86.25,4.0
7814,2018112610,nanch/南旗,23合1,201909,142.23,594,86949.54999999999,57.68,448.0
7819,2018112610,nanch/南旗,23合1(无极定位/弹射版),201909,142.5,132,18810.0,46.77,719.0
7821,2018112610,nanch/南旗,23合1(灰色盒),201909,125.0,11,1375.0,26.98,1052.0
7837,2018112610,nanch/南旗,24合1,201909,138.24,1156,152940.4,53.19,561.0
7853,2018112610,nanch/南旗,24合1螺丝刀套装,201909,234.33,755,95759.0,51.95,591.0
7856,2018112610,nanch/南旗,55合1,201909,198.0,114,22572.0,45.26,760.0
7862,2018112610,nanch/南旗,H8,201909,39.0,192,7314.33,31.63,906.0
7893,2018112610,nanch/南旗,HMT,201909,7.2,3183,28145.589999999997,64.13,280.0
7937,2018112610,nanch/南旗,五星0.8,201909,18.0,5533,105352.84,30.89,918.0
7947,2018112610,nanch/南旗,螺丝刀,201909,35.32,190,6587.5199999999995,30.89,918.0
7949,2018112610,necal/尼高,梅花,201909,2.76,446,1230.96,30.89,918.0
7963,2018112610,oumecrown/欧美冠,SJ04,201909,11.76,11009,122327.76000000001,61.96,338.0
8008,2018112610,oushen/欧神,4C07,201909,185.53,4780,881325.6299999999,53.52,552.0
8053,2018112610,oushen/欧神,500-802,201909,130.5,10898,1349353.95,53.62,547.0
8098,2018112610,oushen/欧神,500/600,201909,125.38,1115,138974.81000000003,47.19,716.0
8134,2018112610,oushen/欧神,5E+20,201909,149.38,1025,136324.82,57.28,460.0
8179,2018112610,oushen/欧神,600,201909,130.8,1381,177603.78,75.78,68.0
8224,2018112610,oushen/欧神,600-801,201909,130.58,931,115575.54999999999,47.19,691.0
8269,2018112610,oushen/欧神,800,201909,70.35,9461,722770.58,53.12,563.0
8297,2018112610,oushen/欧神,LSD-800D,201909,95.0,267,25991.25,,
8342,2018112610,oushen/欧神,精工801,201909,84.0,995,78817.42,64.13,280.0
8386,2018112610,owe,OWE-Q5H,201909,138.2,270,36632.77999999999,30.89,918.0
8431,2018112610,ozs,8308,201909,172.41,2035,312184.04,48.96,657.0
8435,2018112610,paola/保拉,1922,201909,42.9,44,2050.56,44.95,774.0
8448,2018112610,paola/保拉,螺丝批套装,201909,11.88,265,3385.8,30.89,918.0
8487,2018112610,papala,C135,201909,6.62,12037,81766.52,57.02,473.0
8532,2018112610,pb swiss tools,8190/8100系列,201909,48.0,2300,153037.75,64.82,267.0
8574,2018112610,pb swiss tools,8215.IND,201909,580.0,130,71695.0,,
8583,2018112610,pb swiss tools,8451M/8452M,201909,145.68,90,13374.2,,
8606,2018112610,pb swiss tools,8453.R-30,201909,555.0,38,20781.0,26.98,1039.0
8632,2018112610,pb swiss tools,PB-513,201909,337.21,142,71876.84,30.89,909.0
8677,2018112610,pb swiss tools,PB-53,201909,57.0,343,17236.1,47.19,691.0
8696,2018112610,pb swiss tools,PB-8124,201909,58.8,200,10621.28,46.17,742.0
8710,2018112610,pb swiss tools,PB-8260,201909,147.75,58,9358.92,47.19,691.0
8753,2018112610,peng,01,201909,2.04,2968,11915.050000000001,,
8765,2018112610,pesco,S2冲击批头,201909,2.16,5627,12154.32,82.83,22.0
8777,2018112610,pesco,冲击螺丝批套装,201909,34.56,7903,281237.75999999995,49.4,650.0
8789,2018112610,pesco,家用螺丝刀,201909,7.44,1148,8794.94,47.26,689.0
8797,2018112610,pesco,彩条螺丝批,201909,1.63,448,730.24,81.71,28.0
8800,2018112610,pesco,拆机螺丝刀套装,201909,58.8,644,34086.2,62.09,330.0
8806,2018112610,pesco,梅花螺丝刀T6-T40,201909,8.16,844,7146.24,62.25,324.0
8818,2018112610,pesco,螺丝批套装,201909,29.8,3353,158203.40000000002,61.94,339.0
8863,2018112610,poor pig,双头螺丝刀,201909,3.8,5996,22203.97,48.45,667.0
8894,2018112610,power,VIVO系列,201909,10.56,3879,59830.18,67.6,201.0
8939,2018112610,prokits/宝工,8PK-2061,201909,26.4,21941,575094.7899999999,73.28,107.0
8984,2018112610,prokits/宝工,9SD-200-T15H,201909,10.27,3427,32094.729999999992,42.92,813.0
9029,2018112610,prokits/宝工,9SD-210A,201909,9.75,4659,49658.25999999999,76.97,56.0
9074,2018112610,prokits/宝工,SD-081,201909,13.71,7930,106048.87999999999,48.66,664.0
9119,2018112610,prokits/宝工,SD-081-S5,201909,13.32,34647,455591.55000000005,69.89,163.0
9162,2018112610,prokits/宝工,SD-081A,201909,73.33,168,13467.6,30.89,918.0
9207,2018112610,prokits/宝工,SD-081系列 一字 十字,201909,14.61,9828,149136.42,62.73,314.0
9252,2018112610,prokits/宝工,SD-083,201909,12.07,10743,109731.01000000001,37.59,881.0
9297,2018112610,prokits/宝工,SD-2301,201909,61.11,338,21210.800000000003,32.82,898.0
9340,2018112610,prokits/宝工,SD-51-1,201909,3.26,3333,20653.079999999998,58.82,424.0
9359,2018112610,prokits/宝工,SD-9326M,201909,155.0,33,5813.8,30.89,918.0
9404,2018112610,prokits/宝工,SD-9802,201909,44.18,2856,116664.29999999996,53.4,556.0
9449,2018112610,prokits/宝工,SD-9815,201909,28.45,1736,48727.959999999985,85.96,7.0
9475,2018112610,prokits/宝工,SD-9857M,201909,62.37,8899,580414.4699999997,60.25,379.0
9492,2018112610,rewin/雷威,电讯螺丝批套装,201909,11.88,3551,43891.20000000001,32.12,904.0
9526,2018112610,rhea tool/雷亚,8H/10H,201909,78.0,1085,88731.0,45.53,754.0
9571,2018112610,rtw,457起子组,201909,135.0,372,50220.0,30.89,918.0
9616,2018112610,rtw,520,201909,3.6,10263,639834.3400000001,60.49,375.0
9648,2018112610,rubicon/罗宾汉,107螺丝批,201909,18.14,2843,48400.22,62.35,321.0
9674,2018112610,rubicon/罗宾汉,16A,201909,55.68,235,10601.220000000001,73.09,114.0
9719,2018112610,rubicon/罗宾汉,268,201909,65.53,1939,117428.79000000001,66.35,234.0
9763,2018112610,rubicon/罗宾汉,268/268P,201909,49.12,75,3794.5,30.89,918.0
9795,2018112610,rubicon/罗宾汉,NO.101,201909,9.34,1955,16698.219999999998,46.01,744.0
9812,2018112610,rubicon/罗宾汉,RES-002,201909,28.8,236,6514.84,32.27,902.0
9844,2018112610,rubicon/罗宾汉,RES-102,201909,45.01,216,9386.11,47.19,691.0
9868,2018112610,rubicon/罗宾汉,RES-202,201909,31.49,122,3767.8700000000003,67.53,202.0
9880,2018112610,rubicon/罗宾汉,RES-351,201909,31.97,242,7563.280000000001,30.89,918.0
9901,2018112610,rubicon/罗宾汉,RHG-9A,201909,66.09,1636,101153.4,51.15,613.0
9919,2018112610,ruima,000,201909,7.02,479,3195.6600000000003,47.19,691.0
9954,2018112610,rur/锐尔,17件套,201909,11.39,20246,307614.93,61.96,337.0
9972,2018112610,sakato/阪田,001,201909,10.79,535,5772.650000000001,47.19,691.0
9978,2018112610,santo/赛拓,1110,201909,19.67,5664,80976.82999999999,50.54,630.0
10023,2018112610,sata/世达,03141,201909,28.0,2451,65924.1,46.43,736.0
10027,2018112610,sata/世达,05108,201909,91.3,4844,463956.0,72.56,120.0
10072,2018112610,sata/世达,06102,201909,54.0,2599,149040.62,53.68,544.0
10117,2018112610,sata/世达,06103,201909,36.19,3870,189063.09999999998,63.86,292.0
10162,2018112610,sata/世达,06105,201909,38.54,32139,1126777.67,57.96,441.0
10170,2018112610,sata/世达,09304/09303/09262/09301A/09302/61211-61325,201909,15.66,1354,22677.699999999997,77.77,52.0
10215,2018112610,sata/世达,09305,201909,131.84,851,109815.94,32.82,898.0
10239,2018112610,sata/世达,09305 09306,201909,130.75,404,47736.0,,
10268,2018112610,sata/世达,09305-09309,201909,107.68,6173,566044.9700000001,54.73,515.0
10313,2018112610,sata/世达,09306,201909,94.16,13644,1319687.81,54.87,512.0
10358,2018112610,sata/世达,09309,201909,134.45,913,121625.6,51.47,603.0
10395,2018112610,sata/世达,09314,201909,86.88,332,31240.05,,
10415,2018112610,sata/世达,09347-09349,201909,54.6,96,5320.86,42.82,815.0
10460,2018112610,sata/世达,09348,201909,60.49,2299,137254.87999999998,60.8,369.0
10505,2018112610,sata/世达,09350,201909,81.36,41732,3909884.4299999997,85.11,10.0
10509,2018112610,sata/世达,09602、09603,201909,202.7,44,8634.34,30.89,918.0
10520,2018112610,sata/世达,09913,201909,197.46,140,26272.300000000003,30.89,918.0
10565,2018112610,sata/世达,61101,201909,13.86,65633,1011513.94,67.46,203.0
10610,2018112610,sata/世达,61101-61108,201909,12.21,6695,91560.05999999998,58.94,418.0
10655,2018112610,sata/世达,61211,201909,59.14,1788,112639.37000000002,50.49,631.0
10700,2018112610,sata/世达,61221,201909,18.0,6691,174954.52999999994,60.38,376.0
10745,2018112610,sata/世达,61221-61224,201909,17.23,2279,58483.13999999999,69.54,170.0
10774,2018112610,sata/世达,61221-61224/61321-61325/09303,201909,18.23,782,17434.339999999997,53.68,545.0
10819,2018112610,sata/世达,61311,201909,58.27,1666,94386.43999999999,66.37,233.0
10864,2018112610,sata/世达,61321,201909,20.17,7829,168003.46000000002,38.97,865.0
10888,2018112610,sata/世达,61321-61325,201909,15.96,910,14811.100000000002,54.17,531.0
10932,2018112610,sata/世达,61501,201909,22.47,2556,48271.85999999999,72.38,124.0
10977,2018112610,sata/世达,61603,201909,23.32,12493,319146.61000000004,60.5,374.0
11022,2018112610,sata/世达,61603-61608,201909,20.63,6679,159585.75,69.08,179.0
11045,2018112610,sata/世达,61603-61608/61703-61708,201909,22.44,648,16368.39,60.25,378.0
11053,2018112610,sata/世达,61603-61608/61703/6170-61708/61613/61713,201909,19.26,163,3351.9999999999995,30.89,918.0
11095,2018112610,sata/世达,61603-61708,201909,20.32,1493,31699.6,80.09,36.0
11122,2018112610,sata/世达,61613,201909,22.28,2578,55368.87999999999,53.26,559.0
11146,2018112610,sata/世达,61613 61713,201909,33.6,1524,43095.560000000005,42.77,817.0
11191,2018112610,sata/世达,61703,201909,15.21,11145,200527.59000000003,70.22,158.0
11236,2018112610,sata/世达,61703-61708,201909,22.13,20001,474185.7599999999,61.07,363.0
11281,2018112610,sata/世达,62202,201909,11.15,230504,3025488.2899999996,82.19,25.0
11326,2018112610,sata/世达,62202-62220,201909,10.66,94850,1409943.7900000003,73.24,110.0
11371,2018112610,sata/世达,62202-62222,201909,8.93,86763,1030630.28,74.41,90.0
11376,2018112610,sata/世达,62202-62302,201909,9.53,377,3131.93,63.1,307.0
11388,2018112610,sata/世达,62202-62314,201909,9.78,1678,19072.49,67.12,212.0
11402,2018112610,sata/世达,62203,201909,7.9,1325,10553.31,47.19,691.0
11419,2018112610,sata/世达,62211,201909,10.54,2769,32718.0,70.65,153.0
11464,2018112610,sata/世达,62302,201909,11.44,236489,3836264.01,82.14,26.0
11494,2018112610,sata/世达,62302-62322,201909,9.3,59603,713573.8700000001,76.55,61.0
11535,2018112610,sata/世达,62303,201909,8.42,4763,68225.14999999998,58.44,431.0
11537,2018112610,sata/世达,62313,201909,8.64,8353,72169.92000000001,76.36,62.0
11582,2018112610,sata/世达,62420-62427,201909,27.08,2261,49768.8,69.47,171.0
11627,2018112610,sata/世达,62802,201909,15.4,42040,584747.86,50.97,614.0
11652,2018112610,sata/世达,62802-62822,201909,13.54,9571,136312.63,50.86,619.0
11680,2018112610,sata/世达,62802/62903,201909,11.02,3712,41755.5,51.34,606.0
11725,2018112610,sata/世达,62903,201909,15.66,6429,90942.07,47.6,682.0
11770,2018112610,sata/世达,63402,201909,14.82,20587,354105.70999999996,62.0,333.0
11815,2018112610,sata/世达,63402-63417,201909,14.11,11005,171230.68000000002,52.71,574.0
11860,2018112610,sata/世达,63502,201909,14.69,49579,838325.2899999999,67.67,200.0
11905,2018112610,sata/世达,63502-63517,201909,13.41,6294,107831.52,43.57,800.0
11950,2018112610,sata/世达,63601,201909,46.26,5779,282888.94999999995,54.51,522.0
11977,2018112610,sata/世达,63601-63620,201909,37.86,819,31404.889999999996,40.18,855.0
12022,2018112610,sata/世达,63701,201909,45.97,3259,155503.68,62.45,318.0
12067,2018112610,sata/世达,66202,201909,23.56,8593,200768.81999999995,60.06,388.0
12112,2018112610,sata/世达,66202-66206,201909,21.31,6063,128629.29000000001,61.25,356.0
12147,2018112610,sata/世达,A系列螺丝批,201909,8.4,18526,244838.91000000012,63.2,302.0
12159,2018112610,sata/世达,C09306,201909,133.85,1586,216347.86000000002,30.89,918.0
12204,2018112610,sata/世达,DY06101,201909,27.01,21603,595830.4099999999,52.14,585.0
12207,2018112610,sata/世达,SC09350,201909,77.0,103,7931.0,59.7,402.0
12211,2018112610,sata/世达,SCDY06105,201909,27.0,38,1015.4,15.42,1073.0
12237,2018112610,sata/世达,十字螺丝刀,201909,10.19,3786,53144.05000000001,56.54,482.0
12282,2018112610,sd/胜达,0807,201909,5.09,1881,8475.31,75.78,67.0
12295,2018112610,sd/胜达,螺丝批,201909,2.87,24046,78103.77,67.4,205.0
12326,2018112610,sheffield/钢盾,S056102,201909,11.16,1644,21519.98,55.16,507.0
12343,2018112610,sheffield/钢盾,S056201,201909,10.75,1801,24469.09,49.24,655.0
12360,2018112610,sheffield/钢盾,S056309,201909,11.52,1873,17311.12,23.94,1063.0
12396,2018112610,sheffield/钢盾,S056510,201909,118.55,2060,249710.68000000002,57.85,444.0
12410,2018112610,sheffield/钢盾,S056511,201909,119.0,42,4806.1,,
12446,2018112610,sheffield/钢盾,S058101,201909,25.73,880,20995.160000000003,81.45,29.0
12481,2018112610,sheffield/钢盾,T130012,201909,28.82,787,22052.190000000002,46.74,725.0
12511,2018112610,sj/上匠,45合1螺丝批,201909,11.71,2821,64354.95,59.17,414.0
12556,2018112610,sj/上匠,SJ-803751,201909,2.41,324611,1219309.4699999997,78.22,47.0
12601,2018112610,sj/上匠,SJ-928,201909,5.84,27719,232390.50000000003,61.88,340.0
12615,2018112610,sj/上匠,两用螺丝刀,201909,5.53,2051,10755.16,41.91,840.0
12640,2018112610,sj/上匠,冲击螺丝批,201909,35.37,3664,136489.81,41.71,844.0
12648,2018112610,sj/上匠,异型螺丝批,201909,4.77,5497,34757.5,67.98,191.0
12672,2018112610,sj/上匠,螺丝批套装,201909,11.17,32433,517410.12000000005,73.96,98.0
12687,2018112610,sj/上匠,螺伸缩丝批,201909,6.5,14537,105216.87000000001,67.46,204.0
12732,2018112610,songya,SY-H54013,201909,35.88,10154,410274.62000000005,64.84,266.0
12753,2018112610,srunv/鑫瑞,PTTZ,201909,82.8,725,60103.200000000004,49.8,642.0
12755,2018112610,srunv/鑫瑞,SR-1095,201909,5.4,429,2316.6,72.42,123.0
12757,2018112610,srunv/鑫瑞,十字一字螺丝刀,201909,3.6,356,1281.6,26.98,1052.0
12759,2018112610,srunv/鑫瑞,可敲击螺丝刀,201909,11.3,242,2734.6,26.98,1052.0
12774,2018112610,stanley/史丹利,60-800-23,201909,7.01,5149,42558.490000000005,57.62,450.0
12819,2018112610,stanley/史丹利,60-802-23,201909,10.21,5502,66383.95999999999,63.96,289.0
12829,2018112610,stanley/史丹利,60-838-23,201909,11.88,3765,42361.259999999995,75.72,71.0
12874,2018112610,stanley/史丹利,61-887-23,201909,16.38,3099,67250.81999999999,75.32,77.0
12907,2018112610,stanley/史丹利,61-912-23,201909,41.68,160,6022.530000000001,26.98,1039.0
12952,2018112610,stanley/史丹利,62-073-23,201909,12.37,13194,181660.97999999998,70.87,147.0
12997,2018112610,stanley/史丹利,62-511-22,201909,74.28,7723,500327.66,63.91,291.0
13041,2018112610,stanley/史丹利,65-005C-23,201909,137.21,568,73807.29000000001,50.62,629.0
13079,2018112610,stanley/史丹利,65-006-14,201909,24.1,5658,149624.20000000004,59.48,408.0
13088,2018112610,stanley/史丹利,65-0614,201909,25.46,589,16411.2,78.7,43.0
13107,2018112610,stanley/史丹利,65-098-14,201909,27.35,391,12265.18,50.19,638.0
13138,2018112610,stanley/史丹利,65-144-0-23,201909,10.3,2352,25656.52,56.08,490.0
13174,2018112610,stanley/史丹利,65-147-0-23,201909,11.82,8174,101091.15,50.13,639.0
13219,2018112610,stanley/史丹利,65-156-0-23,201909,12.95,18759,333613.8599999999,50.78,624.0
13262,2018112610,stanley/史丹利,65-180-0-23,201909,9.16,10886,123584.56,72.67,119.0
13307,2018112610,stanley/史丹利,65-201-23,201909,21.99,2226,51887.14,57.98,440.0
13352,2018112610,stanley/史丹利,65-244-0-23,201909,44.02,1346,57929.33,43.48,804.0
13397,2018112610,stanley/史丹利,65-410-14,201909,26.98,3966,178031.33000000005,46.48,734.0
13442,2018112610,stanley/史丹利,65157-8-HC,201909,9.66,64518,791478.3100000002,77.71,53.0
13487,2018112610,stanley/史丹利,66-039-23,201909,32.3,16516,552517.7299999999,59.02,417.0
13532,2018112610,stanley/史丹利,66-052-1-23C,201909,30.17,1427,40000.81,43.5,803.0
13577,2018112610,stanley/史丹利,66-052-23,201909,41.0,4618,225295.09000000008,51.87,593.0
13615,2018112610,stanley/史丹利,66-301,201909,9.6,3325,31137.960000000003,64.97,260.0
13660,2018112610,stanley/史丹利,66-301-23,201909,12.6,35582,415910.2899999999,57.93,443.0
13676,2018112610,stanley/史丹利,66-351-23,201909,11.0,735,8188.54,52.3,580.0
13721,2018112610,stanley/史丹利,66-381-22,201909,67.8,121,11001.000000000002,30.89,918.0
13766,2018112610,stanley/史丹利,66-381-23,201909,90.93,914,114551.05999999998,66.95,217.0
13777,2018112610,stanley/史丹利,670-673,201909,33.68,793,38877.35999999999,57.45,456.0
13803,2018112610,stanley/史丹利,67279,201909,9.02,8557,101441.92,48.57,666.0
13829,2018112610,stanley/史丹利,67299,201909,8.7,1130,11113.38,54.14,532.0
13867,2018112610,stanley/史丹利,67299-8-23,201909,9.17,82080,909810.18,63.99,288.0
13906,2018112610,stanley/史丹利,67562-8-23,201909,7.44,22573,233420.37000000005,66.67,223.0
13951,2018112610,stanley/史丹利,68-012-22,201909,42.0,2433,90257.83,64.49,275.0
13996,2018112610,stanley/史丹利,68010-8-23,201909,53.22,634,33812.73999999999,48.9,659.0
14041,2018112610,stanley/史丹利,68012,201909,36.61,962,32987.48,47.48,685.0
14073,2018112610,stanley/史丹利,74332-8-23,201909,64.48,322,22848.78,30.63,1017.0
14118,2018112610,stanley/史丹利,92-004-23,201909,70.8,4165,289551.52,44.98,772.0
14163,2018112610,stanley/史丹利,92004-8-HC,201909,25.44,4957,367021.99000000005,53.58,551.0
14167,2018112610,stanley/史丹利,SCS4K 4V,201909,269.0,166,46833.0,42.62,821.0
14212,2018112610,stanley/史丹利,STCT20023,201909,50.18,1544,84186.13000000003,27.17,1038.0
14218,2018112610,stanley/史丹利,STHT65172-8-HC,201909,21.94,267,5369.2,51.58,600.0
14263,2018112610,stanley/史丹利,一字螺丝批,201909,9.96,8163,94840.84999999999,63.26,300.0
14308,2018112610,stanley/史丹利,十字螺丝刀,201909,23.77,1664,37205.19999999998,30.89,1012.0
14353,2018112610,stanley/史丹利,精密螺丝刀,201909,23.8,3759,88004.18000000001,49.44,648.0
14360,2018112610,sunlephant,DC-DC升压模块,201909,24.8,146,3712.8,42.5,825.0
14388,2018112610,sunshine,666,201909,15.6,434,5095.500000000002,42.58,822.0
14403,2018112610,sunshine,719,201909,24.58,3384,97008.65,51.2,611.0
14417,2018112610,sunshine,SD-18E,201909,228.0,26,6270.0,30.89,918.0
14423,2018112610,suntin/盛庭,螺丝刀套装,201909,86.0,270,22296.0,61.41,352.0
14468,2018112610,tajima/田岛,EL-ST6,201909,54.98,2224,116413.42,56.62,479.0
14513,2018112610,tajima/田岛,EL系列,201909,5.9,38040,232998.84000000005,72.51,121.0
14558,2018112610,tajima/田岛,两用螺丝刀,201909,12.91,4710,59569.08999999999,59.47,409.0
14595,2018112610,tajima/田岛,十字螺丝刀,201909,6.01,996,6052.02,47.19,691.0
14640,2018112610,tajima/田岛,葫芦柄螺丝刀十字,201909,9.12,1009,9376.410000000002,30.89,918.0
14679,2018112610,tajima/田岛,贯通螺丝刀,201909,23.46,6251,138153.34000000003,73.9,99.0
14724,2018112610,tak,TAK-62系列,201909,97.0,1588,157917.36000000002,30.89,918.0
14769,2018112610,tak,TAK-DC6210,201909,102.0,3752,371483.85,72.84,117.0
14814,2018112610,tgk,PX3-75(-),201909,4.82,5999,32324.080000000005,68.04,189.0
14829,2018112610,the great wall/长城,270323,201909,9.65,1109,9635.39,51.87,592.0
14874,2018112610,the great wall/长城,271735,201909,9.36,2571,24804.63,82.5,24.0
14889,2018112610,the great wall/长城,272633,201909,11.03,407,4448.599999999999,44.12,790.0
14934,2018112610,the great wall/长城,274323,201909,9.45,1467,10895.58,37.58,882.0
14937,2018112610,toolmate,美克拉螺丝刀,201909,3.36,2876,7138.080000000001,67.34,207.0
14970,2018112610,toozo,LSD,201909,8.28,322,3171.4599999999996,54.14,532.0
15015,2018112610,toozo,LSP01,201909,3.83,109614,692060.4900000001,69.81,164.0
15043,2018112610,tstop/特斯,6合1螺丝刀,201909,6.43,73687,475124.23000000004,54.35,526.0
15060,2018112610,tstop/特斯,7合1螺丝刀,201909,8.16,3809,31933.440000000002,42.35,836.0
15088,2018112610,tstop/特斯,精密螺丝刀,201909,5.65,5526,52972.799999999996,43.52,802.0
15109,2018112610,tw.tct,TC-YT1,201909,67.2,20419,1372156.8100000003,74.5,88.0
15115,2018112610,tw·tct,小螺丝刀,201909,2.5,399,997.5,30.89,918.0
15156,2018112610,ugo/锐高,UG-5HG,201909,69.6,9850,717899.6499999999,66.58,226.0
15187,2018112610,ugo/锐高,UL-5PD,201909,196.8,421,86391.96999999999,30.89,909.0
15227,2018112610,ugo/锐高,枪式风批5H,201909,118.8,749,91074.90999999999,57.28,460.0
15267,2018112610,ulema/锐力马,UL-20,201909,345.6,897,312984.6400000001,75.78,68.0
15307,2018112610,ulema/锐力马,UL-508/9S,201909,93.6,5138,483971.6400000001,64.77,270.0
15325,2018112610,ulema/锐力马,UL-5HE UL-6S,201909,75.6,262,20247.06,15.71,1072.0
15356,2018112610,ulema/锐力马,UL-T系列,201909,740.04,824,620629.21,30.89,918.0
15396,2018112610,ulema/锐力马,UL-黑马,201909,115.2,6276,752107.36,59.54,405.0
15434,2018112610,ulema/锐力马,V15,201909,131.71,307,42279.08,13.67,1076.0
15474,2018112610,ulema/锐力马,直角风批,201909,246.0,271,68408.22,30.89,918.0
15480,2018112610,vassal/臣子,5H/6H/8H/10H,201909,64.8,5917,334377.6,62.18,326.0
15486,2018112610,vassal/臣子,5H/8H/10H,201909,192.0,81,15680.0,44.95,774.0
15523,2018112610,vessel/威威,220,201909,37.8,1745,69039.54000000001,62.06,331.0
15557,2018112610,vessel/威威,220W-3,201909,52.69,876,74006.37999999999,46.11,743.0
15564,2018112610,vessel/威威,520 6200 720 920 320,201909,32.4,153,4957.2,30.89,918.0
15600,2018112610,vessel/威威,5400TX,201909,49.2,447,21433.6,48.39,669.0
15612,2018112610,vessel/威威,600,201909,25.2,370,9324.000000000002,47.19,691.0
15647,2018112610,vessel/威威,700,201909,38.76,454,18132.0,58.88,421.0
15686,2018112610,vessel/威威,9900,201909,24.67,2269,61740.209999999985,58.36,432.0
15697,2018112610,vessel/威威,NO.2200,201909,24.96,150,3840.0,44.79,781.0
15734,2018112610,vessel/威威,TD,201909,61.3,181,15975.61,30.89,918.0
15770,2018112610,vessel/威威,TD-61,201909,26.19,1122,30034.199999999993,54.41,525.0
15807,2018112610,vessel/威威,TD-74,201909,83.9,130,10899.51,30.89,909.0
15811,2018112610,wd＆wl/威达,胶柄十字螺丝批,201909,2.86,858,2953.6299999999997,58.0,439.0
15814,2018112610,wera /维拉,05003470001,201909,310.0,6,1860.0,26.98,1052.0
15842,2018112610,wera /维拉,05003484001,201909,450.0,29,12790.0,30.89,909.0
15846,2018112610,wera /维拉,05051024001,201909,335.29,14,4412.0,30.89,918.0
15853,2018112610,wera /维拉,05051040001,201909,543.87,45,23479.0,27.72,1034.0
15898,2018112610,wera /维拉,05051045001,201909,559.0,264,145889.0,41.73,843.0
15905,2018112610,wera /维拉,05051461001,201909,245.0,37,9374.0,32.27,902.0
15950,2018112610,wera /维拉,05056490001,201909,474.14,1303,662927.6900000001,53.0,568.0
15961,2018112610,wera /维拉,05073645001,201909,260.0,40,10400.0,30.89,909.0
15962,2018112610,wera /维拉,05105650001,201909,318.67,12,3824.0,26.98,1039.0
15987,2018112610,wera /维拉,05135926001,201909,949.0,60,59769.0,30.89,918.0
16003,2018112610,wera /维拉,05227704001,201909,599.0,13,8787.0,26.98,1052.0
16029,2018112610,wera /维拉,8000A/8000B/8000C,201909,477.6,41,18771.4,30.89,918.0
16036,2018112610,wiha/威汉,米家 WIHA 8合1棘轮螺丝刀,201909,88.16,1218,110111.48000000001,48.03,674.0
16047,2018112610,wiha/威汉,米家WIHA精修螺丝刀组合套装,201909,86.6,209,18553.4,33.66,895.0
16057,2018112610,witixx 威特,WIT螺丝刀,201909,15.9,1132,14951.140000000001,59.94,393.0
16084,2018112610,workpro/万克宝,W000810N,201909,15.48,16296,181509.03999999998,74.29,93.0
16108,2018112610,workpro/万克宝,W009013N,201909,77.33,1192,93642.17,50.84,620.0
16141,2018112610,workpro/万克宝,W021167N,201909,8.9,9148,79254.70000000001,52.48,577.0
16177,2018112610,workpro/万克宝,W021452N,201909,45.28,932,42542.7,53.76,543.0
16186,2018112610,workpro/万克宝,W021483N,201909,47.03,238,10846.6,42.24,838.0
16200,2018112610,workpro/万克宝,W021513N.,201909,58.22,1698,105364.0,47.72,680.0
16245,2018112610,workpro/万克宝,W9304,201909,16.85,15030,260837.67000000004,69.11,173.0
16290,2018112610,workpro/万克宝,多规格套装,201909,19.53,13213,256274.5599999999,59.22,413.0
16335,2018112610,worx/威克士,WX253,201909,104.05,34028,4862816.77,75.8,66.0
16380,2018112610,worx/威克士,WX254.5,201909,340.12,6345,2118679.91,70.85,150.0
